Longitude,Latitude,Rate
-74.00000,-7.00000,0.037
-73.00000,-7.00000,0.039
-72.00000,-7.00000,0.040
-71.00000,-7.00000,0.041
-70.00000,-7.00000,0.042
-69.00000,-7.00000,0.043
-68.00000,-7.00000,0.043
-67.00000,-7.00000,0.046
-66.00000,-7.00000,0.049
-65.00000,-7.00000,0.052
-64.00000,-7.00000,0.055
-63.00000,-7.00000,0.058
-62.00000,-7.00000,0.060
-61.00000,-7.00000,0.063
-60.00000,-7.00000,0.067
-59.00000,-7.00000,0.070
-58.00000,-7.00000,0.074
-57.00000,-7.00000,0.077
-56.00000,-7.00000,0.082
-55.00000,-7.00000,0.086
-54.00000,-7.00000,0.086
-53.00000,-7.00000,0.087
-52.00000,-7.00000,0.085
-51.00000,-7.00000,0.085
-50.00000,-7.00000,0.083
-49.00000,-7.00000,0.079
-48.00000,-7.00000,0.073
-47.00000,-7.00000,0.074
-46.00000,-7.00000,0.071
-45.00000,-7.00000,0.073
-44.00000,-7.00000,0.072
-43.00000,-7.00000,0.064
-42.00000,-7.00000,0.083
-41.00000,-7.00000,0.083
-40.00000,-7.00000,0.107
-39.00000,-7.00000,0.118
-38.00000,-7.00000,0.119
-37.00000,-7.00000,0.118
-36.00000,-7.00000,0.127
-35.00000,-7.00000,0.123
-34.00000,-7.00000,0.107
-33.00000,-7.00000,0.084
-32.00000,-7.00000,0.060
-31.00000,-7.00000,0.040
-80.00000,-6.00000,0.016
-79.00000,-6.00000,0.018
-78.00000,-6.00000,0.022
-77.00000,-6.00000,0.025
-76.00000,-6.00000,0.029
-75.00000,-6.00000,0.034
-74.00000,-6.00000,0.038
-73.00000,-6.00000,0.039
-72.00000,-6.00000,0.040
-71.00000,-6.00000,0.041
-70.00000,-6.00000,0.042
-69.00000,-6.00000,0.042
-68.00000,-6.00000,0.043
-67.00000,-6.00000,0.046
-66.00000,-6.00000,0.048
-65.00000,-6.00000,0.051
-64.00000,-6.00000,0.054
-63.00000,-6.00000,0.057
-62.00000,-6.00000,0.061
-61.00000,-6.00000,0.064
-60.00000,-6.00000,0.068
-59.00000,-6.00000,0.072
-58.00000,-6.00000,0.075
-57.00000,-6.00000,0.079
-56.00000,-6.00000,0.082
-55.00000,-6.00000,0.085
-54.00000,-6.00000,0.088
-53.00000,-6.00000,0.090
-52.00000,-6.00000,0.091
-51.00000,-6.00000,0.091
-50.00000,-6.00000,0.089
-49.00000,-6.00000,0.084
-48.00000,-6.00000,0.077
-47.00000,-6.00000,0.074
-46.00000,-6.00000,0.069
-45.00000,-6.00000,0.068
-44.00000,-6.00000,0.067
-43.00000,-6.00000,0.064
-42.00000,-6.00000,0.071
-41.00000,-6.00000,0.077
-40.00000,-6.00000,0.096
-39.00000,-6.00000,0.114
-38.00000,-6.00000,0.116
-37.00000,-6.00000,0.114
-36.00000,-6.00000,0.106
-35.00000,-6.00000,0.098
-34.00000,-6.00000,0.085
-33.00000,-6.00000,0.067
-32.00000,-6.00000,0.053
-31.00000,-6.00000,0.040
-80.00000,-5.00000,0.016
-79.00000,-5.00000,0.019
-78.00000,-5.00000,0.022
-77.00000,-5.00000,0.026
-76.00000,-5.00000,0.030
-75.00000,-5.00000,0.035
-74.00000,-5.00000,0.038
-73.00000,-5.00000,0.039
-72.00000,-5.00000,0.040
-71.00000,-5.00000,0.041
-70.00000,-5.00000,0.041
-69.00000,-5.00000,0.042
-68.00000,-5.00000,0.043
-67.00000,-5.00000,0.045
-66.00000,-5.00000,0.048
-65.00000,-5.00000,0.051
-64.00000,-5.00000,0.054
-63.00000,-5.00000,0.058
-62.00000,-5.00000,0.061
-61.00000,-5.00000,0.065
-60.00000,-5.00000,0.069
-59.00000,-5.00000,0.073
-58.00000,-5.00000,0.076
-57.00000,-5.00000,0.080
-56.00000,-5.00000,0.083
-55.00000,-5.00000,0.085
-54.00000,-5.00000,0.089
-53.00000,-5.00000,0.092
-52.00000,-5.00000,0.093
-51.00000,-5.00000,0.090
-50.00000,-5.00000,0.088
-49.00000,-5.00000,0.084
-48.00000,-5.00000,0.080
-47.00000,-5.00000,0.074
-46.00000,-5.00000,0.068
-45.00000,-5.00000,0.062
-44.00000,-5.00000,0.061
-43.00000,-5.00000,0.058
-42.00000,-5.00000,0.062
-41.00000,-5.00000,0.072
-40.00000,-5.00000,0.080
-39.00000,-5.00000,0.088
-38.00000,-5.00000,0.098
-37.00000,-5.00000,0.099
-36.00000,-5.00000,0.097
-35.00000,-5.00000,0.089
-34.00000,-5.00000,0.077
-33.00000,-5.00000,0.063
-32.00000,-5.00000,0.049
-31.00000,-5.00000,0.039
-80.00000,-4.00000,0.016
-79.00000,-4.00000,0.019
-78.00000,-4.00000,0.022
-77.00000,-4.00000,0.026
-76.00000,-4.00000,0.030
-75.00000,-4.00000,0.035
-74.00000,-4.00000,0.037
-73.00000,-4.00000,0.038
-72.00000,-4.00000,0.039
-71.00000,-4.00000,0.040
-70.00000,-4.00000,0.041
-69.00000,-4.00000,0.041
-68.00000,-4.00000,0.043
-67.00000,-4.00000,0.046
-66.00000,-4.00000,0.048
-65.00000,-4.00000,0.051
-64.00000,-4.00000,0.054
-63.00000,-4.00000,0.057
-62.00000,-4.00000,0.061
-61.00000,-4.00000,0.064
-60.00000,-4.00000,0.069
-59.00000,-4.00000,0.072
-58.00000,-4.00000,0.075
-57.00000,-4.00000,0.078
-56.00000,-4.00000,0.080
-55.00000,-4.00000,0.084
-54.00000,-4.00000,0.089
-53.00000,-4.00000,0.094
-52.00000,-4.00000,0.095
-51.00000,-4.00000,0.092
-50.00000,-4.00000,0.087
-49.00000,-4.00000,0.085
-48.00000,-4.00000,0.081
-47.00000,-4.00000,0.075
-46.00000,-4.00000,0.067
-45.00000,-4.00000,0.061
-44.00000,-4.00000,0.057
-43.00000,-4.00000,0.055
-42.00000,-4.00000,0.055
-41.00000,-4.00000,0.058
-40.00000,-4.00000,0.061
-39.00000,-4.00000,0.067
-38.00000,-4.00000,0.071
-37.00000,-4.00000,0.079
-36.00000,-4.00000,0.075
-35.00000,-4.00000,0.067
-34.00000,-4.00000,0.060
-33.00000,-4.00000,0.049
-32.00000,-4.00000,0.039
-31.00000,-4.00000,0.031
-80.00000,-3.00000,0.016
-79.00000,-3.00000,0.019
-78.00000,-3.00000,0.022
-77.00000,-3.00000,0.026
-76.00000,-3.00000,0.031
-75.00000,-3.00000,0.035
-74.00000,-3.00000,0.036
-73.00000,-3.00000,0.037
-72.00000,-3.00000,0.038
-71.00000,-3.00000,0.039
-70.00000,-3.00000,0.040
-69.00000,-3.00000,0.043
-68.00000,-3.00000,0.045
-67.00000,-3.00000,0.048
-66.00000,-3.00000,0.050
-65.00000,-3.00000,0.052
-64.00000,-3.00000,0.054
-63.00000,-3.00000,0.056
-62.00000,-3.00000,0.059
-61.00000,-3.00000,0.062
-60.00000,-3.00000,0.066
-59.00000,-3.00000,0.070
-58.00000,-3.00000,0.073
-57.00000,-3.00000,0.076
-56.00000,-3.00000,0.077
-55.00000,-3.00000,0.082
-54.00000,-3.00000,0.088
-53.00000,-3.00000,0.093
-52.00000,-3.00000,0.096
-51.00000,-3.00000,0.096
-50.00000,-3.00000,0.089
-49.00000,-3.00000,0.085
-48.00000,-3.00000,0.081
-47.00000,-3.00000,0.076
-46.00000,-3.00000,0.066
-45.00000,-3.00000,0.060
-44.00000,-3.00000,0.055
-43.00000,-3.00000,0.053
-42.00000,-3.00000,0.047
-41.00000,-3.00000,0.047
-40.00000,-3.00000,0.053
-39.00000,-3.00000,0.049
-38.00000,-3.00000,0.051
-37.00000,-3.00000,0.052
-36.00000,-3.00000,0.051
-35.00000,-3.00000,0.047
-34.00000,-3.00000,0.042
-33.00000,-3.00000,0.037
-32.00000,-3.00000,0.033
-31.00000,-3.00000,0.022
-80.00000,-2.00000,0.016
-79.00000,-2.00000,0.019
-78.00000,-2.00000,0.022
-77.00000,-2.00000,0.026
-76.00000,-2.00000,0.031
-75.00000,-2.00000,0.034
-74.00000,-2.00000,0.035
-73.00000,-2.00000,0.036
-72.00000,-2.00000,0.037
-71.00000,-2.00000,0.038
-70.00000,-2.00000,0.041
-69.00000,-2.00000,0.044
-68.00000,-2.00000,0.047
-67.00000,-2.00000,0.049
-66.00000,-2.00000,0.049
-65.00000,-2.00000,0.050
-64.00000,-2.00000,0.052
-63.00000,-2.00000,0.056
-62.00000,-2.00000,0.058
-61.00000,-2.00000,0.060
-60.00000,-2.00000,0.064
-59.00000,-2.00000,0.067
-58.00000,-2.00000,0.070
-57.00000,-2.00000,0.073
-56.00000,-2.00000,0.074
-55.00000,-2.00000,0.080
-54.00000,-2.00000,0.085
-53.00000,-2.00000,0.090
-52.00000,-2.00000,0.094
-51.00000,-2.00000,0.096
-50.00000,-2.00000,0.092
-49.00000,-2.00000,0.084
-48.00000,-2.00000,0.078
-47.00000,-2.00000,0.074
-46.00000,-2.00000,0.064
-45.00000,-2.00000,0.059
-44.00000,-2.00000,0.053
-43.00000,-2.00000,0.050
-42.00000,-2.00000,0.045
-41.00000,-2.00000,0.040
-40.00000,-2.00000,0.040
-39.00000,-2.00000,0.041
-38.00000,-2.00000,0.042
-37.00000,-2.00000,0.037
-36.00000,-2.00000,0.035
-35.00000,-2.00000,0.034
-34.00000,-2.00000,0.034
-33.00000,-2.00000,0.030
-32.00000,-2.00000,0.021
-31.00000,-2.00000,0.018
-80.00000,-1.00000,0.016
-79.00000,-1.00000,0.018
-78.00000,-1.00000,0.022
-77.00000,-1.00000,0.026
-76.00000,-1.00000,0.030
-75.00000,-1.00000,0.032
-74.00000,-1.00000,0.033
-73.00000,-1.00000,0.034
-72.00000,-1.00000,0.036
-71.00000,-1.00000,0.039
-70.00000,-1.00000,0.042
-69.00000,-1.00000,0.045
-68.00000,-1.00000,0.046
-67.00000,-1.00000,0.046
-66.00000,-1.00000,0.047
-65.00000,-1.00000,0.048
-64.00000,-1.00000,0.050
-63.00000,-1.00000,0.054
-62.00000,-1.00000,0.057
-61.00000,-1.00000,0.059
-60.00000,-1.00000,0.061
-59.00000,-1.00000,0.064
-58.00000,-1.00000,0.067
-57.00000,-1.00000,0.070
-56.00000,-1.00000,0.071
-55.00000,-1.00000,0.076
-54.00000,-1.00000,0.082
-53.00000,-1.00000,0.087
-52.00000,-1.00000,0.090
-51.00000,-1.00000,0.092
-50.00000,-1.00000,0.092
-49.00000,-1.00000,0.086
-48.00000,-1.00000,0.078
-47.00000,-1.00000,0.070
-46.00000,-1.00000,0.063
-45.00000,-1.00000,0.057
-44.00000,-1.00000,0.051
-43.00000,-1.00000,0.047
-42.00000,-1.00000,0.044
-41.00000,-1.00000,0.038
-40.00000,-1.00000,0.033
-39.00000,-1.00000,0.033
-38.00000,-1.00000,0.030
-37.00000,-1.00000,0.029
-36.00000,-1.00000,0.028
-35.00000,-1.00000,0.028
-34.00000,-1.00000,0.025
-33.00000,-1.00000,0.022
-32.00000,-1.00000,0.019
-31.00000,-1.00000,0.013
-80.00000,0.00000,0.016
-79.00000,0.00000,0.018
-78.00000,0.00000,0.021
-77.00000,0.00000,0.025
-76.00000,0.00000,0.029
-75.00000,0.00000,0.030
-74.00000,0.00000,0.032
-73.00000,0.00000,0.034
-72.00000,0.00000,0.037
-71.00000,0.00000,0.040
-70.00000,0.00000,0.042
-69.00000,0.00000,0.042
-68.00000,0.00000,0.043
-67.00000,0.00000,0.043
-66.00000,0.00000,0.044
-65.00000,0.00000,0.045
-64.00000,0.00000,0.049
-63.00000,0.00000,0.052
-62.00000,0.00000,0.054
-61.00000,0.00000,0.056
-60.00000,0.00000,0.058
-59.00000,0.00000,0.061
-58.00000,0.00000,0.064
-57.00000,0.00000,0.067
-56.00000,0.00000,0.068
-55.00000,0.00000,0.073
-54.00000,0.00000,0.076
-53.00000,0.00000,0.082
-52.00000,0.00000,0.086
-51.00000,0.00000,0.087
-50.00000,0.00000,0.086
-49.00000,0.00000,0.082
-48.00000,0.00000,0.074
-47.00000,0.00000,0.066
-46.00000,0.00000,0.060
-45.00000,0.00000,0.055
-44.00000,0.00000,0.049
-43.00000,0.00000,0.044
-42.00000,0.00000,0.040
-41.00000,0.00000,0.036
-40.00000,0.00000,0.030
-39.00000,0.00000,0.028
-38.00000,0.00000,0.026
-37.00000,0.00000,0.023
-36.00000,0.00000,0.024
-35.00000,0.00000,0.024
-34.00000,0.00000,0.023
-33.00000,0.00000,0.018
-32.00000,0.00000,0.013
-31.00000,0.00000,0.009
-80.00000,1.00000,0.016
-79.00000,1.00000,0.019
-78.00000,1.00000,0.021
-77.00000,1.00000,0.025
-76.00000,1.00000,0.027
-75.00000,1.00000,0.029
-74.00000,1.00000,0.031
-73.00000,1.00000,0.034
-72.00000,1.00000,0.036
-71.00000,1.00000,0.038
-70.00000,1.00000,0.039
-69.00000,1.00000,0.040
-68.00000,1.00000,0.040
-67.00000,1.00000,0.041
-66.00000,1.00000,0.041
-65.00000,1.00000,0.043
-64.00000,1.00000,0.046
-63.00000,1.00000,0.049
-62.00000,1.00000,0.050
-61.00000,1.00000,0.053
-60.00000,1.00000,0.055
-59.00000,1.00000,0.059
-58.00000,1.00000,0.060
-57.00000,1.00000,0.063
-56.00000,1.00000,0.064
-55.00000,1.00000,0.069
-54.00000,1.00000,0.071
-53.00000,1.00000,0.073
-52.00000,1.00000,0.076
-51.00000,1.00000,0.078
-50.00000,1.00000,0.076
-49.00000,1.00000,0.072
-48.00000,1.00000,0.066
-47.00000,1.00000,0.062
-46.00000,1.00000,0.057
-45.00000,1.00000,0.052
-44.00000,1.00000,0.047
-43.00000,1.00000,0.042
-42.00000,1.00000,0.037
-41.00000,1.00000,0.033
-40.00000,1.00000,0.029
-39.00000,1.00000,0.024
-38.00000,1.00000,0.021
-37.00000,1.00000,0.019
-36.00000,1.00000,0.018
-35.00000,1.00000,0.016
-34.00000,1.00000,0.015
-33.00000,1.00000,0.011
-32.00000,1.00000,0.008
-31.00000,1.00000,0.007
-80.00000,2.00000,0.016
-79.00000,2.00000,0.019
-78.00000,2.00000,0.021
-77.00000,2.00000,0.024
-76.00000,2.00000,0.026
-75.00000,2.00000,0.028
-74.00000,2.00000,0.030
-73.00000,2.00000,0.032
-72.00000,2.00000,0.033
-71.00000,2.00000,0.035
-70.00000,2.00000,0.036
-69.00000,2.00000,0.037
-68.00000,2.00000,0.037
-67.00000,2.00000,0.038
-66.00000,2.00000,0.038
-65.00000,2.00000,0.041
-64.00000,2.00000,0.044
-63.00000,2.00000,0.045
-62.00000,2.00000,0.047
-61.00000,2.00000,0.049
-60.00000,2.00000,0.051
-59.00000,2.00000,0.055
-58.00000,2.00000,0.060
-57.00000,2.00000,0.059
-56.00000,2.00000,0.060
-55.00000,2.00000,0.064
-54.00000,2.00000,0.066
-53.00000,2.00000,0.068
-52.00000,2.00000,0.069
-51.00000,2.00000,0.068
-50.00000,2.00000,0.067
-49.00000,2.00000,0.065
-48.00000,2.00000,0.062
-47.00000,2.00000,0.058
-46.00000,2.00000,0.054
-45.00000,2.00000,0.049
-44.00000,2.00000,0.044
-43.00000,2.00000,0.039
-42.00000,2.00000,0.035
-41.00000,2.00000,0.031
-40.00000,2.00000,0.026
-39.00000,2.00000,0.023
-38.00000,2.00000,0.019
-37.00000,2.00000,0.015
-36.00000,2.00000,0.015
-35.00000,2.00000,0.013
-34.00000,2.00000,0.010
-33.00000,2.00000,0.009
-32.00000,2.00000,0.007
-31.00000,2.00000,0.006
-80.00000,3.00000,0.016
-79.00000,3.00000,0.018
-78.00000,3.00000,0.021
-77.00000,3.00000,0.022
-76.00000,3.00000,0.024
-75.00000,3.00000,0.026
-74.00000,3.00000,0.028
-73.00000,3.00000,0.029
-72.00000,3.00000,0.030
-71.00000,3.00000,0.032
-70.00000,3.00000,0.033
-69.00000,3.00000,0.034
-68.00000,3.00000,0.034
-67.00000,3.00000,0.035
-66.00000,3.00000,0.035
-65.00000,3.00000,0.038
-64.00000,3.00000,0.040
-63.00000,3.00000,0.041
-62.00000,3.00000,0.043
-61.00000,3.00000,0.045
-60.00000,3.00000,0.047
-59.00000,3.00000,0.051
-58.00000,3.00000,0.055
-57.00000,3.00000,0.057
-56.00000,3.00000,0.057
-55.00000,3.00000,0.059
-54.00000,3.00000,0.061
-53.00000,3.00000,0.062
-52.00000,3.00000,0.063
-51.00000,3.00000,0.063
-50.00000,3.00000,0.062
-49.00000,3.00000,0.060
-48.00000,3.00000,0.057
-47.00000,3.00000,0.054
-46.00000,3.00000,0.050
-45.00000,3.00000,0.045
-44.00000,3.00000,0.041
-43.00000,3.00000,0.036
-42.00000,3.00000,0.031
-41.00000,3.00000,0.027
-40.00000,3.00000,0.025
-39.00000,3.00000,0.021
-38.00000,3.00000,0.017
-37.00000,3.00000,0.014
-36.00000,3.00000,0.012
-35.00000,3.00000,0.011
-34.00000,3.00000,0.009
-33.00000,3.00000,0.008
-32.00000,3.00000,0.006
-31.00000,3.00000,0.005
-80.00000,4.00000,0.016
-79.00000,4.00000,0.017
-78.00000,4.00000,0.019
-77.00000,4.00000,0.020
-76.00000,4.00000,0.022
-75.00000,4.00000,0.023
-74.00000,4.00000,0.025
-73.00000,4.00000,0.026
-72.00000,4.00000,0.028
-71.00000,4.00000,0.029
-70.00000,4.00000,0.030
-69.00000,4.00000,0.031
-68.00000,4.00000,0.031
-67.00000,4.00000,0.031
-66.00000,4.00000,0.032
-65.00000,4.00000,0.035
-64.00000,4.00000,0.036
-63.00000,4.00000,0.038
-62.00000,4.00000,0.039
-61.00000,4.00000,0.041
-60.00000,4.00000,0.043
-59.00000,4.00000,0.046
-58.00000,4.00000,0.050
-57.00000,4.00000,0.055
-56.00000,4.00000,0.053
-55.00000,4.00000,0.053
-54.00000,4.00000,0.055
-53.00000,4.00000,0.057
-52.00000,4.00000,0.057
-51.00000,4.00000,0.057
-50.00000,4.00000,0.056
-49.00000,4.00000,0.055
-48.00000,4.00000,0.052
-47.00000,4.00000,0.049
-46.00000,4.00000,0.046
-45.00000,4.00000,0.042
-44.00000,4.00000,0.037
-43.00000,4.00000,0.033
-42.00000,4.00000,0.029
-41.00000,4.00000,0.025
-40.00000,4.00000,0.021
-39.00000,4.00000,0.018
-38.00000,4.00000,0.016
-37.00000,4.00000,0.013
-36.00000,4.00000,0.011
-35.00000,4.00000,0.009
-34.00000,4.00000,0.008
-33.00000,4.00000,0.007
-32.00000,4.00000,0.005
-31.00000,4.00000,0.004
-80.00000,5.00000,0.014
-79.00000,5.00000,0.015
-78.00000,5.00000,0.017
-77.00000,5.00000,0.018
-76.00000,5.00000,0.020
-75.00000,5.00000,0.021
-74.00000,5.00000,0.022
-73.00000,5.00000,0.024
-72.00000,5.00000,0.025
-71.00000,5.00000,0.026
-70.00000,5.00000,0.027
-69.00000,5.00000,0.028
-68.00000,5.00000,0.028
-67.00000,5.00000,0.028
-66.00000,5.00000,0.030
-65.00000,5.00000,0.032
-64.00000,5.00000,0.033
-63.00000,5.00000,0.034
-62.00000,5.00000,0.035
-61.00000,5.00000,0.037
-60.00000,5.00000,0.039
-59.00000,5.00000,0.041
-58.00000,5.00000,0.045
-57.00000,5.00000,0.049
-56.00000,5.00000,0.050
-55.00000,5.00000,0.048
-54.00000,5.00000,0.050
-53.00000,5.00000,0.051
-52.00000,5.00000,0.052
-51.00000,5.00000,0.051
-50.00000,5.00000,0.051
-49.00000,5.00000,0.049
-48.00000,5.00000,0.047
-47.00000,5.00000,0.044
-46.00000,5.00000,0.041
-45.00000,5.00000,0.038
-44.00000,5.00000,0.034
-43.00000,5.00000,0.030
-42.00000,5.00000,0.026
-41.00000,5.00000,0.022
-40.00000,5.00000,0.019
-39.00000,5.00000,0.016
-38.00000,5.00000,0.013
-37.00000,5.00000,0.012
-36.00000,5.00000,0.010
-35.00000,5.00000,0.008
-34.00000,5.00000,0.007
-33.00000,5.00000,0.006
-32.00000,5.00000,0.005
-31.00000,5.00000,0.004
-80.00000,6.00000,0.013
-79.00000,6.00000,0.014
-78.00000,6.00000,0.015
-77.00000,6.00000,0.016
-76.00000,6.00000,0.018
-75.00000,6.00000,0.019
-74.00000,6.00000,0.020
-73.00000,6.00000,0.021
-72.00000,6.00000,0.022
-71.00000,6.00000,0.023
-70.00000,6.00000,0.024
-69.00000,6.00000,0.025
-68.00000,6.00000,0.025
-67.00000,6.00000,0.025
-66.00000,6.00000,0.027
-65.00000,6.00000,0.029
-64.00000,6.00000,0.030
-63.00000,6.00000,0.032
-62.00000,6.00000,0.033
-61.00000,6.00000,0.034
-60.00000,6.00000,0.034
-59.00000,6.00000,0.037
-58.00000,6.00000,0.040
-57.00000,6.00000,0.043
-56.00000,6.00000,0.047
-55.00000,6.00000,0.045
-54.00000,6.00000,0.045
-53.00000,6.00000,0.045
-52.00000,6.00000,0.046
-51.00000,6.00000,0.046
-50.00000,6.00000,0.045
-49.00000,6.00000,0.044
-48.00000,6.00000,0.042
-47.00000,6.00000,0.039
-46.00000,6.00000,0.037
-45.00000,6.00000,0.033
-44.00000,6.00000,0.030
-43.00000,6.00000,0.027
-42.00000,6.00000,0.023
-41.00000,6.00000,0.020
-40.00000,6.00000,0.017
-39.00000,6.00000,0.014
-38.00000,6.00000,0.012
-37.00000,6.00000,0.010
-36.00000,6.00000,0.008
-35.00000,6.00000,0.007
-34.00000,6.00000,0.006
-33.00000,6.00000,0.005
-32.00000,6.00000,0.004
-31.00000,6.00000,0.003
-80.00000,7.00000,0.011
-79.00000,7.00000,0.012
-78.00000,7.00000,0.014
-77.00000,7.00000,0.014
-76.00000,7.00000,0.016
-75.00000,7.00000,0.017
-74.00000,7.00000,0.018
-73.00000,7.00000,0.019
-72.00000,7.00000,0.020
-71.00000,7.00000,0.020
-70.00000,7.00000,0.021
-69.00000,7.00000,0.022
-68.00000,7.00000,0.022
-67.00000,7.00000,0.023
-66.00000,7.00000,0.025
-65.00000,7.00000,0.026
-64.00000,7.00000,0.028
-63.00000,7.00000,0.029
-62.00000,7.00000,0.030
-61.00000,7.00000,0.031
-60.00000,7.00000,0.031
-59.00000,7.00000,0.032
-58.00000,7.00000,0.035
-57.00000,7.00000,0.038
-56.00000,7.00000,0.041
-55.00000,7.00000,0.042
-54.00000,7.00000,0.040
-53.00000,7.00000,0.040
-52.00000,7.00000,0.040
-51.00000,7.00000,0.040
-50.00000,7.00000,0.039
-49.00000,7.00000,0.038
-48.00000,7.00000,0.037
-47.00000,7.00000,0.035
-46.00000,7.00000,0.032
-45.00000,7.00000,0.029
-44.00000,7.00000,0.026
-43.00000,7.00000,0.023
-42.00000,7.00000,0.021
-41.00000,7.00000,0.018
-40.00000,7.00000,0.015
-39.00000,7.00000,0.013
-38.00000,7.00000,0.011
-37.00000,7.00000,0.009
-36.00000,7.00000,0.007
-35.00000,7.00000,0.006
-34.00000,7.00000,0.004
-33.00000,7.00000,0.003
-32.00000,7.00000,0.003
-31.00000,7.00000,0.002
-80.00000,8.00000,0.010
-79.00000,8.00000,0.011
-78.00000,8.00000,0.012
-77.00000,8.00000,0.013
-76.00000,8.00000,0.014
-75.00000,8.00000,0.015
-74.00000,8.00000,0.015
-73.00000,8.00000,0.016
-72.00000,8.00000,0.017
-71.00000,8.00000,0.018
-70.00000,8.00000,0.019
-69.00000,8.00000,0.019
-68.00000,8.00000,0.020
-67.00000,8.00000,0.020
-66.00000,8.00000,0.022
-65.00000,8.00000,0.024
-64.00000,8.00000,0.025
-63.00000,8.00000,0.026
-62.00000,8.00000,0.027
-61.00000,8.00000,0.028
-60.00000,8.00000,0.028
-59.00000,8.00000,0.028
-58.00000,8.00000,0.030
-57.00000,8.00000,0.032
-56.00000,8.00000,0.035
-55.00000,8.00000,0.037
-54.00000,8.00000,0.037
-53.00000,8.00000,0.035
-52.00000,8.00000,0.035
-51.00000,8.00000,0.034
-50.00000,8.00000,0.034
-49.00000,8.00000,0.033
-48.00000,8.00000,0.032
-47.00000,8.00000,0.030
-46.00000,8.00000,0.028
-45.00000,8.00000,0.025
-44.00000,8.00000,0.023
-43.00000,8.00000,0.020
-42.00000,8.00000,0.018
-41.00000,8.00000,0.015
-40.00000,8.00000,0.013
-39.00000,8.00000,0.012
-38.00000,8.00000,0.010
-37.00000,8.00000,0.008
-36.00000,8.00000,0.006
-35.00000,8.00000,0.005
-34.00000,8.00000,0.004
-33.00000,8.00000,0.003
-32.00000,8.00000,0.002
-31.00000,8.00000,0.002
-80.00000,9.00000,0.008
-79.00000,9.00000,0.010
-78.00000,9.00000,0.010
-77.00000,9.00000,0.011
-76.00000,9.00000,0.012
-75.00000,9.00000,0.013
-74.00000,9.00000,0.013
-73.00000,9.00000,0.014
-72.00000,9.00000,0.015
-71.00000,9.00000,0.015
-70.00000,9.00000,0.016
-69.00000,9.00000,0.017
-68.00000,9.00000,0.017
-67.00000,9.00000,0.018
-66.00000,9.00000,0.020
-65.00000,9.00000,0.021
-64.00000,9.00000,0.023
-63.00000,9.00000,0.024
-62.00000,9.00000,0.024
-61.00000,9.00000,0.025
-60.00000,9.00000,0.025
-59.00000,9.00000,0.025
-58.00000,9.00000,0.026
-57.00000,9.00000,0.028
-56.00000,9.00000,0.029
-55.00000,9.00000,0.031
-54.00000,9.00000,0.033
-53.00000,9.00000,0.033
-52.00000,9.00000,0.031
-51.00000,9.00000,0.029
-50.00000,9.00000,0.029
-49.00000,9.00000,0.028
-48.00000,9.00000,0.027
-47.00000,9.00000,0.025
-46.00000,9.00000,0.024
-45.00000,9.00000,0.022
-44.00000,9.00000,0.020
-43.00000,9.00000,0.017
-42.00000,9.00000,0.015
-41.00000,9.00000,0.013
-40.00000,9.00000,0.012
-39.00000,9.00000,0.010
-38.00000,9.00000,0.008
-37.00000,9.00000,0.007
-36.00000,9.00000,0.005
-35.00000,9.00000,0.004
-34.00000,9.00000,0.003
-33.00000,9.00000,0.002
-32.00000,9.00000,0.002
-31.00000,9.00000,0.001
-80.00000,10.00000,0.007
-79.00000,10.00000,0.008
-78.00000,10.00000,0.009
-77.00000,10.00000,0.010
-76.00000,10.00000,0.010
-75.00000,10.00000,0.011
-74.00000,10.00000,0.012
-73.00000,10.00000,0.012
-72.00000,10.00000,0.013
-71.00000,10.00000,0.013
-70.00000,10.00000,0.014
-69.00000,10.00000,0.014
-68.00000,10.00000,0.015
-67.00000,10.00000,0.016
-66.00000,10.00000,0.017
-65.00000,10.00000,0.019
-64.00000,10.00000,0.020
-63.00000,10.00000,0.021
-62.00000,10.00000,0.022
-61.00000,10.00000,0.022
-60.00000,10.00000,0.023
-59.00000,10.00000,0.023
-58.00000,10.00000,0.023
-57.00000,10.00000,0.023
-56.00000,10.00000,0.025
-55.00000,10.00000,0.026
-54.00000,10.00000,0.027
-53.00000,10.00000,0.029
-52.00000,10.00000,0.029
-51.00000,10.00000,0.027
-50.00000,10.00000,0.025
-49.00000,10.00000,0.024
-48.00000,10.00000,0.023
-47.00000,10.00000,0.021
-46.00000,10.00000,0.020
-45.00000,10.00000,0.018
-44.00000,10.00000,0.016
-43.00000,10.00000,0.015
-42.00000,10.00000,0.013
-41.00000,10.00000,0.012
-40.00000,10.00000,0.010
-39.00000,10.00000,0.009
-38.00000,10.00000,0.007
-37.00000,10.00000,0.006
-36.00000,10.00000,0.005
-35.00000,10.00000,0.004
-34.00000,10.00000,0.003
-33.00000,10.00000,0.002
-32.00000,10.00000,0.002
-31.00000,10.00000,0.001
-80.00000,11.00000,0.006
-79.00000,11.00000,0.007
-78.00000,11.00000,0.008
-77.00000,11.00000,0.008
-76.00000,11.00000,0.009
-75.00000,11.00000,0.009
-74.00000,11.00000,0.010
-73.00000,11.00000,0.010
-72.00000,11.00000,0.011
-71.00000,11.00000,0.012
-70.00000,11.00000,0.012
-69.00000,11.00000,0.012
-68.00000,11.00000,0.013
-67.00000,11.00000,0.014
-66.00000,11.00000,0.015
